public interface org.bouncycastle.asn1.pkcs.PKCSObjectIdentifiers {
    1089: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1092: putstatic     #520                // Field id_alg_hkdf_with_sha256:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1095: getstatic     #513                // Field id_alg:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1098: ldc           #51                 // String 29
    1100: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1103: putstatic     #521                // Field id_alg_hkdf_with_sha384:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1106: getstatic     #513                // Field id_alg:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1109: ldc           #53                 // String 30
    1111: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1114: putstatic     #522                // Field id_alg_hkdf_with_sha512:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1117: new           #299                // class org/bouncycastle/asn1/ASN1ObjectIdentifier
    1120: dup
    1121: ldc           #22                 // String 1.2.840.113549.1.9.16.6
    1123: invokespecial #613                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier."<init>":(Ljava/lang/String;)V
    1126: putstatic     #530                // Field id_cti:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1129: getstatic     #530                // Field id_cti:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1132: ldc           #1                  // String 1
    1134: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1137: putstatic     #534                // Field id_cti_ets_proofOfOrigin:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1140: getstatic     #530                // Field id_cti:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1143: ldc           #40                 // String 2
    1145: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1148: putstatic     #535                // Field id_cti_ets_proofOfReceipt:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1151: getstatic     #530                // Field id_cti:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1154: ldc           #52                 // String 3
    1156: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1159: putstatic     #533                // Field id_cti_ets_proofOfDelivery:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1162: getstatic     #530                // Field id_cti:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1165: ldc           #57                 // String 4
    1167: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1170: putstatic     #536                // Field id_cti_ets_proofOfSender:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1173: getstatic     #530                // Field id_cti:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1176: ldc           #61                 // String 5
    1178: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1181: putstatic     #531                // Field id_cti_ets_proofOfApproval:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1184: getstatic     #530                // Field id_cti:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1187: ldc           #64                 // String 6
    1189: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1192: putstatic     #532                // Field id_cti_ets_proofOfCreation:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1195: new           #299                // class org/bouncycastle/asn1/ASN1ObjectIdentifier
    1198: dup
    1199: ldc           #15                 // String 1.2.840.113549.1.9.16.2
    1201: invokespecial #613                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier."<init>":(Ljava/lang/String;)V
    1204: putstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1207: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1210: ldc           #1                  // String 1
    1212: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1215: putstatic     #507                // Field id_aa_receiptRequest:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1218: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1221: ldc           #57                 // String 4
    1223: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1226: putstatic     #485                // Field id_aa_contentHint:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1229: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1232: ldc           #61                 // String 5
    1234: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1237: putstatic     #505                // Field id_aa_msgSigDigest:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1240: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1243: ldc           #25                 // String 10
    1245: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1248: putstatic     #487                // Field id_aa_contentReference:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1251: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1254: ldc           #27                 // String 11
    1256: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1259: putstatic     #489                // Field id_aa_encrypKeyPref:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1262: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1265: ldc           #28                 // String 12
    1267: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1270: putstatic     #511                // Field id_aa_signingCertificate:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1273: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1276: ldc           #60                 // String 47
    1278: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1281: putstatic     #512                // Field id_aa_signingCertificateV2:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1284: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1287: ldc           #65                 // String 7
    1289: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1292: putstatic     #486                // Field id_aa_contentIdentifier:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1295: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1298: ldc           #30                 // String 14
    1300: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1303: putstatic     #509                // Field id_aa_signatureTimeStampToken:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1306: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1309: ldc           #31                 // String 15
    1311: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1314: putstatic     #500                // Field id_aa_ets_sigPolicyId:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1317: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1320: ldc           #35                 // String 16
    1322: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1325: putstatic     #494                // Field id_aa_ets_commitmentType:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1328: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1331: ldc           #37                 // String 17
    1333: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1336: putstatic     #502                // Field id_aa_ets_signerLocation:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1339: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1342: ldc           #38                 // String 18
    1344: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1347: putstatic     #501                // Field id_aa_ets_signerAttr:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1350: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1353: ldc           #39                 // String 19
    1355: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1358: putstatic     #497                // Field id_aa_ets_otherSigCert:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1361: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1364: ldc           #41                 // String 20
    1366: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1369: putstatic     #495                // Field id_aa_ets_contentTimestamp:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1372: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1375: ldc           #42                 // String 21
    1377: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1380: putstatic     #493                // Field id_aa_ets_certificateRefs:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1383: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1386: ldc           #43                 // String 22
    1388: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1391: putstatic     #498                // Field id_aa_ets_revocationRefs:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1394: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1397: ldc           #45                 // String 23
    1399: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1402: putstatic     #492                // Field id_aa_ets_certValues:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1405: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1408: ldc           #46                 // String 24
    1410: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1413: putstatic     #499                // Field id_aa_ets_revocationValues:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1416: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1419: ldc           #47                 // String 25
    1421: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1424: putstatic     #496                // Field id_aa_ets_escTimeStamp:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1427: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1430: ldc           #48                 // String 26
    1432: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1435: putstatic     #491                // Field id_aa_ets_certCRLTimestamp:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1438: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1441: ldc           #49                 // String 27
    1443: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1446: putstatic     #490                // Field id_aa_ets_archiveTimestamp:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1449: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1452: ldc           #55                 // String 37
    1454: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1457: putstatic     #488                // Field id_aa_decryptKeyID:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1460: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1463: ldc           #56                 // String 38
    1465: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1468: putstatic     #504                // Field id_aa_implCryptoAlgs:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1471: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1474: ldc           #63                 // String 54
    1476: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1479: putstatic     #481                // Field id_aa_asymmDecryptKeyID:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1482: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1485: ldc           #59                 // String 43
    1487: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1490: putstatic     #503                // Field id_aa_implCompressAlgs:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1493: getstatic     #480                // Field id_aa:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1496: ldc           #58                 // String 40
    1498: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1501: putstatic     #484                // Field id_aa_communityIdentifiers:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1504: getstatic     #500                // Field id_aa_ets_sigPolicyId:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1507: putstatic     #508                // Field id_aa_sigPolicyId:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1510: getstatic     #494                // Field id_aa_ets_commitmentType:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1513: putstatic     #483                // Field id_aa_commitmentType:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1516: getstatic     #502                // Field id_aa_ets_signerLocation:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1519: putstatic     #510                // Field id_aa_signerLocation:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1522: getstatic     #497                // Field id_aa_ets_otherSigCert:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1525: putstatic     #506                // Field id_aa_otherSigCert:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1528: new           #299                // class org/bouncycastle/asn1/ASN1ObjectIdentifier
    1531: dup
    1532: ldc           #20                 // String 1.2.840.113549.1.9.16.5.1
    1534: invokespecial #613                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier."<init>":(Ljava/lang/String;)V
    1537: putstatic     #549                // Field id_spq_ets_uri:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1540: new           #299                // class org/bouncycastle/asn1/ASN1ObjectIdentifier
    1543: dup
    1544: ldc           #21                 // String 1.2.840.113549.1.9.16.5.2
    1546: invokespecial #613                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier."<init>":(Ljava/lang/String;)V
    1549: putstatic     #548                // Field id_spq_ets_unotice:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1552: new           #299                // class org/bouncycastle/asn1/ASN1ObjectIdentifier
    1555: dup
    1556: ldc           #3                  // String 1.2.840.113549.1.12
    1558: invokespecial #613                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier."<init>":(Ljava/lang/String;)V
    1561: putstatic     #572                // Field pkcs_12:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1564: getstatic     #572                // Field pkcs_12:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1567: ldc           #26                 // String 10.1
    1569: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1572: putstatic     #462                // Field bagtypes:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1575: getstatic     #462                // Field bagtypes:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1578: ldc           #1                  // String 1
    1580: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1583: putstatic     #550                // Field keyBag:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1586: getstatic     #462                // Field bagtypes:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1589: ldc           #40                 // String 2
    1591: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1594: putstatic     #570                // Field pkcs8ShroudedKeyBag:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1597: getstatic     #462                // Field bagtypes:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1600: ldc           #52                 // String 3
    1602: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1605: putstatic     #464                // Field certBag:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1608: getstatic     #462                // Field bagtypes:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1611: ldc           #57                 // String 4
    1613: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1616: putstatic     #466                // Field crlBag:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1619: getstatic     #462                // Field bagtypes:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1622: ldc           #61                 // String 5
    1624: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1627: putstatic     #599                // Field secretBag:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1630: getstatic     #462                // Field bagtypes:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1633: ldc           #64                 // String 6
    1635: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1638: putstatic     #597                // Field safeContentsBag:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1641: getstatic     #572                // Field pkcs_12:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1644: ldc           #1                  // String 1
    1646: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1649: putstatic     #573                // Field pkcs_12PbeIds:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1652: getstatic     #573                // Field pkcs_12PbeIds:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1655: ldc           #1                  // String 1
    1657: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1660: putstatic     #564                // Field pbeWithSHAAnd128BitRC4:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1663: getstatic     #573                // Field pkcs_12PbeIds:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1666: ldc           #40                 // String 2
    1668: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1671: putstatic     #568                // Field pbeWithSHAAnd40BitRC4:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1674: getstatic     #573                // Field pkcs_12PbeIds:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1677: ldc           #52                 // String 3
    1679: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1682: putstatic     #566                // Field pbeWithSHAAnd3_KeyTripleDES_CBC:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1685: getstatic     #573                // Field pkcs_12PbeIds:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1688: ldc           #57                 // String 4
    1690: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1693: putstatic     #565                // Field pbeWithSHAAnd2_KeyTripleDES_CBC:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1696: getstatic     #573                // Field pkcs_12PbeIds:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1699: ldc           #61                 // String 5
    1701: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1704: putstatic     #563                // Field pbeWithSHAAnd128BitRC2_CBC:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1707: getstatic     #573                // Field pkcs_12PbeIds:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1710: ldc           #64                 // String 6
    1712: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1715: putstatic     #567                // Field pbeWithSHAAnd40BitRC2_CBC:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1718: getstatic     #573                // Field pkcs_12PbeIds:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1721: ldc           #64                 // String 6
    1723: invokevirtual #615                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier.branch:(Ljava/lang/String;)Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1726: putstatic     #569                // Field pbewithSHAAnd40BitRC2_CBC:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1729: new           #299                // class org/bouncycastle/asn1/ASN1ObjectIdentifier
    1732: dup
    1733: ldc           #18                 // String 1.2.840.113549.1.9.16.3.6
    1735: invokespecial #613                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier."<init>":(Ljava/lang/String;)V
    1738: putstatic     #515                // Field id_alg_CMS3DESwrap:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1741: new           #299                // class org/bouncycastle/asn1/ASN1ObjectIdentifier
    1744: dup
    1745: ldc           #19                 // String 1.2.840.113549.1.9.16.3.7
    1747: invokespecial #613                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier."<init>":(Ljava/lang/String;)V
    1750: putstatic     #516                // Field id_alg_CMSRC2wrap:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1753: new           #299                // class org/bouncycastle/asn1/ASN1ObjectIdentifier
    1756: dup
    1757: ldc           #17                 // String 1.2.840.113549.1.9.16.3.5
    1759: invokespecial #613                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier."<init>":(Ljava/lang/String;)V
    1762: putstatic     #517                // Field id_alg_ESDH:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1765: new           #299                // class org/bouncycastle/asn1/ASN1ObjectIdentifier
    1768: dup
    1769: ldc           #16                 // String 1.2.840.113549.1.9.16.3.10
    1771: invokespecial #613                // Method org/bouncycastle/asn1/ASN1ObjectIdentifier."<init>":(Ljava/lang/String;)V
    1774: putstatic     #519                // Field id_alg_SSDH:Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;
    1777: return
}
