,net.sc8s,schevo-circe_sjs1_2.13,0.63.0,2022-09-12 10:13     13135,https://mvnrepository.com/artifact/net.sc8s/schevo-circe_sjs1_2.13/0.63.0,https://repo1.maven.org/maven2/net/sc8s/schevo-circe_sjs1_2.13/0.63.0/schevo-circe_sjs1_2.13-0.63.0.jar
,au.com.dius.pact,provider,4.4.0-beta.1,2022-04-11 06:49    358165,https://mvnrepository.com/artifact/au.com.dius.pact/provider/4.4.0-beta.1,https://repo1.maven.org/maven2/au/com/dius/pact/provider/4.4.0-beta.1/provider-4.4.0-beta.1.jar
,io.ktor,ktor-jackson,1.2.0-rc,2019-04-30 21:30     10577,https://mvnrepository.com/artifact/io.ktor/ktor-jackson/1.2.0-rc,https://repo1.maven.org/maven2/io/ktor/ktor-jackson/1.2.0-rc/ktor-jackson-1.2.0-rc-kdoc.jar
,ai.h2o,h2o-app,3.10.4.7,2017-05-08 21:41      1537,https://mvnrepository.com/artifact/ai.h2o/h2o-app/3.10.4.7,https://repo1.maven.org/maven2/ai/h2o/h2o-app/3.10.4.7/h2o-app-3.10.4.7.jar
,io.micronaut.testresources,micronaut-test-resources-r2dbc-mssql,1.0.0-M5,2022-06-30 12:03      2597,https://mvnrepository.com/artifact/io.micronaut.testresources/micronaut-test-resources-r2dbc-mssql/1.0.0-M5,https://repo1.maven.org/maven2/io/micronaut/testresources/micronaut-test-resources-r2dbc-mssql/1.0.0-M5/micronaut-test-resources-r2dbc-mssql-1.0.0-M5.jar
,pubscribe,submgr-xbeans-src,1.0,2005-10-11 00:02      8619,https://mvnrepository.com/artifact/pubscribe/submgr-xbeans-src/1.0,https://repo1.maven.org/maven2/pubscribe/submgr-xbeans-src/1.0/submgr-xbeans-src-1.0.jar
,software.amazon.awssdk,shield,2.10.65,2020-02-14 20:14    459502,https://mvnrepository.com/artifact/software.amazon.awssdk/shield/2.10.65,https://repo1.maven.org/maven2/software/amazon/awssdk/shield/2.10.65/shield-2.10.65.jar
,software.amazon.awssdk,dynamodb,2.20.5,2023-02-15 21:49   2631077,https://mvnrepository.com/artifact/software.amazon.awssdk/dynamodb/2.20.5,https://repo1.maven.org/maven2/software/amazon/awssdk/dynamodb/2.20.5/dynamodb-2.20.5.jar
,org.eclipse.scout.rt,org.eclipse.scout.rt.rest.test,22.0.26,2022-08-30 14:13      9852,https://mvnrepository.com/artifact/org.eclipse.scout.rt/org.eclipse.scout.rt.rest.test/22.0.26,https://repo1.maven.org/maven2/org/eclipse/scout/rt/org.eclipse.scout.rt.rest.test/22.0.26/org.eclipse.scout.rt.rest.test-22.0.26.jar
,co.abit.api.core,core-security,1.0.3,2018-11-09 05:09      8591,https://mvnrepository.com/artifact/co.abit.api.core/core-security/1.0.3,https://repo1.maven.org/maven2/co/abit/api/core/core-security/1.0.3/core-security-1.0.3.jar
,org.xwiki.commons,xwiki-commons-filter-xml,9.7,2017-08-28 12:10     63651,https://mvnrepository.com/artifact/org.xwiki.commons/xwiki-commons-filter-xml/9.7,https://repo1.maven.org/maven2/org/xwiki/commons/xwiki-commons-filter-xml/9.7/xwiki-commons-filter-xml-9.7.jar
,org.sonatype.nexus.plugins,nexus-restore-maven,3.34.1-01,2021-09-20 21:03     12008,https://mvnrepository.com/artifact/org.sonatype.nexus.plugins/nexus-restore-maven/3.34.1-01,https://repo1.maven.org/maven2/org/sonatype/nexus/plugins/nexus-restore-maven/3.34.1-01/nexus-restore-maven-3.34.1-01.jar
,software.amazon.awssdk,keyspaces,2.19.4,2022-12-23 21:08    578200,https://mvnrepository.com/artifact/software.amazon.awssdk/keyspaces/2.19.4,https://repo1.maven.org/maven2/software/amazon/awssdk/keyspaces/2.19.4/keyspaces-2.19.4.jar
,software.amazon.awssdk,elasticloadbalancing,2.17.17,2021-08-11 19:13    864776,https://mvnrepository.com/artifact/software.amazon.awssdk/elasticloadbalancing/2.17.17,https://repo1.maven.org/maven2/software/amazon/awssdk/elasticloadbalancing/2.17.17/elasticloadbalancing-2.17.17.jar
,org.eclipse.scout.rt,org.eclipse.scout.rt.server.jms,6.0.0.RC4,2016-06-07 13:30     37371,https://mvnrepository.com/artifact/org.eclipse.scout.rt/org.eclipse.scout.rt.server.jms/6.0.0.RC4,https://repo1.maven.org/maven2/org/eclipse/scout/rt/org.eclipse.scout.rt.server.jms/6.0.0.RC4/org.eclipse.scout.rt.server.jms-6.0.0.RC4.jar
,co.touchlab.skie,runtime-kotlin-iosarm32__kgp_1.9.0,0.4.19,2023-09-06 04:05      9351,https://mvnrepository.com/artifact/co.touchlab.skie/runtime-kotlin-iosarm32__kgp_1.9.0/0.4.19,https://repo1.maven.org/maven2/co/touchlab/skie/runtime-kotlin-iosarm32__kgp_1.9.0/0.4.19/runtime-kotlin-iosarm32__kgp_1.9.0-0.4.19-metadata.jar
,co.fs2,fs2-experimental_2.12,2.4-e1eb628,2020-10-01 05:41     13534,https://mvnrepository.com/artifact/co.fs2/fs2-experimental_2.12/2.4-e1eb628,https://repo1.maven.org/maven2/co/fs2/fs2-experimental_2.12/2.4-e1eb628/fs2-experimental_2.12-2.4-e1eb628.jar
,no.nav.tjenestespesifikasjoner,person-splittet-v1,1.2019.05.23-08.28-c9a2c8477f7d,2019-05-23 06:47      7477,https://mvnrepository.com/artifact/no.nav.tjenestespesifikasjoner/person-splittet-v1/1.2019.05.23-08.28-c9a2c8477f7d,https://repo1.maven.org/maven2/no/nav/tjenestespesifikasjoner/person-splittet-v1/1.2019.05.23-08.28-c9a2c8477f7d/person-splittet-v1-1.2019.05.23-08.28-c9a2c8477f7d.jar
,org.mobicents.examples,restcomm-slee-connectivity-example-javaee-beans,2.8.39,2016-04-29 03:29      3105,https://mvnrepository.com/artifact/org.mobicents.examples/restcomm-slee-connectivity-example-javaee-beans/2.8.39,https://repo1.maven.org/maven2/org/mobicents/examples/restcomm-slee-connectivity-example-javaee-beans/2.8.39/restcomm-slee-connectivity-example-javaee-beans-2.8.39.jar
,org.scalaz,scalaz-test-suite_2.8.1,6.0.3,2011-09-04 07:21       281,https://mvnrepository.com/artifact/org.scalaz/scalaz-test-suite_2.8.1/6.0.3,https://repo1.maven.org/maven2/org/scalaz/scalaz-test-suite_2.8.1/6.0.3/scalaz-test-suite_2.8.1-6.0.3.jar
,net.liftweb,lift-mongodb_2.8.0,2.4-M5,2011-11-10 12:59    146542,https://mvnrepository.com/artifact/net.liftweb/lift-mongodb_2.8.0/2.4-M5,https://repo1.maven.org/maven2/net/liftweb/lift-mongodb_2.8.0/2.4-M5/lift-mongodb_2.8.0-2.4-M5.jar
,org.bitbucket.swattu,pdf-utils,4.2.1,2022-02-23 12:14      3059,https://mvnrepository.com/artifact/org.bitbucket.swattu/pdf-utils/4.2.1,https://repo1.maven.org/maven2/org/bitbucket/swattu/pdf-utils/4.2.1/pdf-utils-4.2.1.jar
,me.hsgamer,hscore-database-client-sql,4.2.4,2023-02-06 13:32      9962,https://mvnrepository.com/artifact/me.hsgamer/hscore-database-client-sql/4.2.4,https://repo1.maven.org/maven2/me/hsgamer/hscore-database-client-sql/4.2.4/hscore-database-client-sql-4.2.4.jar
,io.ktor,ktor-serialization-kotlinx,2.2.4,2023-02-28 08:54      5745,https://mvnrepository.com/artifact/io.ktor/ktor-serialization-kotlinx/2.2.4,https://repo1.maven.org/maven2/io/ktor/ktor-serialization-kotlinx/2.2.4/ktor-serialization-kotlinx-2.2.4-all.jar
,org.mobicents.protocols.ss7.statistics,statistics-impl,8.0.49,2016-10-15 11:03     13357,https://mvnrepository.com/artifact/org.mobicents.protocols.ss7.statistics/statistics-impl/8.0.49,https://repo1.maven.org/maven2/org/mobicents/protocols/ss7/statistics/statistics-impl/8.0.49/statistics-impl-8.0.49.jar
,net.sf.tsl2nano,tsl2.nano.mavengenerator,2.4.11,2022-04-02 09:33     15289,https://mvnrepository.com/artifact/net.sf.tsl2nano/tsl2.nano.mavengenerator/2.4.11,https://repo1.maven.org/maven2/net/sf/tsl2nano/tsl2.nano.mavengenerator/2.4.11/tsl2.nano.mavengenerator-2.4.11.jar
,software.amazon.awssdk,ecs,2.17.62,2021-10-18 20:26   1998211,https://mvnrepository.com/artifact/software.amazon.awssdk/ecs/2.17.62,https://repo1.maven.org/maven2/software/amazon/awssdk/ecs/2.17.62/ecs-2.17.62.jar
,eu.binjr,binjr-adapter-csv,2.2.0,2019-01-04 23:17     10851,https://mvnrepository.com/artifact/eu.binjr/binjr-adapter-csv/2.2.0,https://repo1.maven.org/maven2/eu/binjr/binjr-adapter-csv/2.2.0/binjr-adapter-csv-2.2.0.jar
,no.nav.tjenestespesifikasjoner,brukervarsel-v1-tjenestespesifikasjon,1.2019.09.25-00.21-49b69f0625e0,2019-09-25 00:22     47737,https://mvnrepository.com/artifact/no.nav.tjenestespesifikasjoner/brukervarsel-v1-tjenestespesifikasjon/1.2019.09.25-00.21-49b69f0625e0,https://repo1.maven.org/maven2/no/nav/tjenestespesifikasjoner/brukervarsel-v1-tjenestespesifikasjon/1.2019.09.25-00.21-49b69f0625e0/brukervarsel-v1-tjenestespesifikasjon-1.2019.09.25-00.21-49b69f0625e0.jar
,software.amazon.awssdk,proton,2.20.32,2023-03-24 21:59   2033647,https://mvnrepository.com/artifact/software.amazon.awssdk/proton/2.20.32,https://repo1.maven.org/maven2/software/amazon/awssdk/proton/2.20.32/proton-2.20.32.jar
,org.http4k,http4k-format-klaxon,4.25.16.1,2022-05-20 11:01     17514,https://mvnrepository.com/artifact/org.http4k/http4k-format-klaxon/4.25.16.1,https://repo1.maven.org/maven2/org/http4k/http4k-format-klaxon/4.25.16.1/http4k-format-klaxon-4.25.16.1.jar
,no.nav.security,mock-oauth2-server,2.0.0,2023-09-13 07:34    305860,https://mvnrepository.com/artifact/no.nav.security/mock-oauth2-server/2.0.0,https://repo1.maven.org/maven2/no/nav/security/mock-oauth2-server/2.0.0/mock-oauth2-server-2.0.0.jar
,io.taig,flog-logstash_3,0.10.9,2021-07-02 08:15      8255,https://mvnrepository.com/artifact/io.taig/flog-logstash_3/0.10.9,https://repo1.maven.org/maven2/io/taig/flog-logstash_3/0.10.9/flog-logstash_3-0.10.9.jar
,org.graphfoundation.ongdb,ongdb-enterprise,3.6.2,2020-12-04 05:18     95146,https://mvnrepository.com/artifact/org.graphfoundation.ongdb/ongdb-enterprise/3.6.2,https://repo1.maven.org/maven2/org/graphfoundation/ongdb/ongdb-enterprise/3.6.2/ongdb-enterprise-3.6.2-tests.jar
,de.theitshop,testcompose,1.0.2,2023-10-08 11:45     49939,https://mvnrepository.com/artifact/de.theitshop/testcompose/1.0.2,https://repo1.maven.org/maven2/de/theitshop/testcompose/1.0.2/testcompose-1.0.2.jar
,dev.zio,zio_sjs0.6_2.13,1.0.0-RC10-1,2019-07-12 14:30    735881,https://mvnrepository.com/artifact/dev.zio/zio_sjs0.6_2.13/1.0.0-RC10-1,https://repo1.maven.org/maven2/dev/zio/zio_sjs0.6_2.13/1.0.0-RC10-1/zio_sjs0.6_2.13-1.0.0-RC10-1-tests.jar
,io.ktor,ktor-server-sessions-watchossimulatorarm64,2.3.3,2023-08-01 13:05       261,https://mvnrepository.com/artifact/io.ktor/ktor-server-sessions-watchossimulatorarm64/2.3.3,https://repo1.maven.org/maven2/io/ktor/ktor-server-sessions-watchossimulatorarm64/2.3.3/ktor-server-sessions-watchossimulatorarm64-2.3.3.jar
,dev.zio,zio-aws-synthetics_2.12,5.17.158.4,2022-03-31 12:02    625286,https://mvnrepository.com/artifact/dev.zio/zio-aws-synthetics_2.12/5.17.158.4,https://repo1.maven.org/maven2/dev/zio/zio-aws-synthetics_2.12/5.17.158.4/zio-aws-synthetics_2.12-5.17.158.4.jar
,org.playframework.anorm,anorm-akka_2.13,2.7.0,2022-08-28 13:14      8964,https://mvnrepository.com/artifact/org.playframework.anorm/anorm-akka_2.13/2.7.0,https://repo1.maven.org/maven2/org/playframework/anorm/anorm-akka_2.13/2.7.0/anorm-akka_2.13-2.7.0.jar
,dev.zio,zio-aws-pricing_2.12,5.17.195.2,2022-05-21 09:40    134145,https://mvnrepository.com/artifact/dev.zio/zio-aws-pricing_2.12/5.17.195.2,https://repo1.maven.org/maven2/dev/zio/zio-aws-pricing_2.12/5.17.195.2/zio-aws-pricing_2.12-5.17.195.2.jar
,org.brutusin,jsonsrv,2.4.0,2015-10-19 12:09     41412,https://mvnrepository.com/artifact/org.brutusin/jsonsrv/2.4.0,https://repo1.maven.org/maven2/org/brutusin/jsonsrv/2.4.0/jsonsrv-2.4.0.jar
,org.beangle.ems,beangle-ems-index_3,4.4.2,2022-07-06 08:31     12095,https://mvnrepository.com/artifact/org.beangle.ems/beangle-ems-index_3/4.4.2,https://repo1.maven.org/maven2/org/beangle/ems/beangle-ems-index_3/4.4.2/beangle-ems-index_3-4.4.2.jar
,ru.itbasis.gradle.plugins,spring-boot-module-gradle-plugin,0.6,2017-08-02 11:47     28964,https://mvnrepository.com/artifact/ru.itbasis.gradle.plugins/spring-boot-module-gradle-plugin/0.6,https://repo1.maven.org/maven2/ru/itbasis/gradle/plugins/spring-boot-module-gradle-plugin/0.6/spring-boot-module-gradle-plugin-0.6-groovydoc.jar
,org.xwiki.rendering,xwiki-rendering-macro-content,10.11.11,2020-01-07 15:41     23087,https://mvnrepository.com/artifact/org.xwiki.rendering/xwiki-rendering-macro-content/10.11.11,https://repo1.maven.org/maven2/org/xwiki/rendering/xwiki-rendering-macro-content/10.11.11/xwiki-rendering-macro-content-10.11.11.jar
,org.eclipse.platform,org.eclipse.ui.workbench,3.122.100,2021-03-12 10:10   3556059,https://mvnrepository.com/artifact/org.eclipse.platform/org.eclipse.ui.workbench/3.122.100,https://repo1.maven.org/maven2/org/eclipse/platform/org.eclipse.ui.workbench/3.122.100/org.eclipse.ui.workbench-3.122.100.jar
,org.ow2.mind,mindoc,0.2,2010-04-30 11:34    100037,https://mvnrepository.com/artifact/org.ow2.mind/mindoc/0.2,https://repo1.maven.org/maven2/org/ow2/mind/mindoc/0.2/mindoc-0.2.jar
,org.mortbay.jetty,jetty-sslengine,6.1.12.rc4,2008-10-21 11:22                18515,https://mvnrepository.com/artifact/org.mortbay.jetty/jetty-sslengine/6.1.12.rc4,https://repo1.maven.org/maven2/org/mortbay/jetty/jetty-sslengine/6.1.12.rc4/jetty-sslengine-6.1.12.rc4.jar
,org.optaplanner,optaplanner-wb-solver-editor-api,7.14.0.Final,2018-11-07 15:17     17963,https://mvnrepository.com/artifact/org.optaplanner/optaplanner-wb-solver-editor-api/7.14.0.Final,https://repo1.maven.org/maven2/org/optaplanner/optaplanner-wb-solver-editor-api/7.14.0.Final/optaplanner-wb-solver-editor-api-7.14.0.Final.jar
,org.http4s,http4s-testing_2.12,0.17.3,2017-10-02 17:19     73240,https://mvnrepository.com/artifact/org.http4s/http4s-testing_2.12/0.17.3,https://repo1.maven.org/maven2/org/http4s/http4s-testing_2.12/0.17.3/http4s-testing_2.12-0.17.3.jar
,io.vertx,vertx-service-discovery-backend-zookeeper,3.4.2,2017-06-14 19:40      7177,https://mvnrepository.com/artifact/io.vertx/vertx-service-discovery-backend-zookeeper/3.4.2,https://repo1.maven.org/maven2/io/vertx/vertx-service-discovery-backend-zookeeper/3.4.2/vertx-service-discovery-backend-zookeeper-3.4.2-tests.jar
,aws.sdk.kotlin,route53recoverycluster-jvm,0.22.0-beta,2023-04-14 17:55    325522,https://mvnrepository.com/artifact/aws.sdk.kotlin/route53recoverycluster-jvm/0.22.0-beta,https://repo1.maven.org/maven2/aws/sdk/kotlin/route53recoverycluster-jvm/0.22.0-beta/route53recoverycluster-jvm-0.22.0-beta.jar
,org.signal,libsignal-client,0.21.1,2022-10-20 21:37   9245640,https://mvnrepository.com/artifact/org.signal/libsignal-client/0.21.1,https://repo1.maven.org/maven2/org/signal/libsignal-client/0.21.1/libsignal-client-0.21.1.jar
,org.xwiki.rendering,xwiki-rendering-syntax-annotatedxhtml,15.5.3,2023-10-05 16:03     26092,https://mvnrepository.com/artifact/org.xwiki.rendering/xwiki-rendering-syntax-annotatedxhtml/15.5.3,https://repo1.maven.org/maven2/org/xwiki/rendering/xwiki-rendering-syntax-annotatedxhtml/15.5.3/xwiki-rendering-syntax-annotatedxhtml-15.5.3.jar
,org.wso2.transport.http,org.wso2.transport.http.netty,6.0.244,2018-12-04 11:09    425878,https://mvnrepository.com/artifact/org.wso2.transport.http/org.wso2.transport.http.netty/6.0.244,https://repo1.maven.org/maven2/org/wso2/transport/http/org.wso2.transport.http.netty/6.0.244/org.wso2.transport.http.netty-6.0.244.jar
,io.ktor,ktor-io-watchosarm32,2.0.0,2022-04-08 07:37       261,https://mvnrepository.com/artifact/io.ktor/ktor-io-watchosarm32/2.0.0,https://repo1.maven.org/maven2/io/ktor/ktor-io-watchosarm32/2.0.0/ktor-io-watchosarm32-2.0.0-kdoc.jar
,org.hawkular.agent,hawkular-agent-command-cli,1.0.0.CR1,2017-04-25 00:53   2526136,https://mvnrepository.com/artifact/org.hawkular.agent/hawkular-agent-command-cli/1.0.0.CR1,https://repo1.maven.org/maven2/org/hawkular/agent/hawkular-agent-command-cli/1.0.0.CR1/hawkular-agent-command-cli-1.0.0.CR1.jar
,net.serenity-bdd,serenity-test-utils,1.2.2-rc.10,2017-01-07 11:35     13597,https://mvnrepository.com/artifact/net.serenity-bdd/serenity-test-utils/1.2.2-rc.10,https://repo1.maven.org/maven2/net/serenity-bdd/serenity-test-utils/1.2.2-rc.10/serenity-test-utils-1.2.2-rc.10.jar
,de.golfgl.gdxgamesvcs,gdx-gamesvcs-desktop,0.2.0,2017-09-29 18:30       261,https://mvnrepository.com/artifact/de.golfgl.gdxgamesvcs/gdx-gamesvcs-desktop/0.2.0,https://repo1.maven.org/maven2/de/golfgl/gdxgamesvcs/gdx-gamesvcs-desktop/0.2.0/gdx-gamesvcs-desktop-0.2.0-library.jar
,org.mobicents.resources,restcomm-slee-ra-diameter-gq-docs-sources,3.0.8,2017-02-17 19:31     23034,https://mvnrepository.com/artifact/org.mobicents.resources/restcomm-slee-ra-diameter-gq-docs-sources/3.0.8,https://repo1.maven.org/maven2/org/mobicents/resources/restcomm-slee-ra-diameter-gq-docs-sources/3.0.8/restcomm-slee-ra-diameter-gq-docs-sources-3.0.8.jar
,im.actor,actor-commons_2.11,0.0.9,2016-01-10 20:35       331,https://mvnrepository.com/artifact/im.actor/actor-commons_2.11/0.0.9,https://repo1.maven.org/maven2/im/actor/actor-commons_2.11/0.0.9/actor-commons_2.11-0.0.9.jar
,net.liftweb,lift-ldap,2.0-M5,2010-05-05 21:14     45886,https://mvnrepository.com/artifact/net.liftweb/lift-ldap/2.0-M5,https://repo1.maven.org/maven2/net/liftweb/lift-ldap/2.0-M5/lift-ldap-2.0-M5.jar
,ru.i-novus.ms.rdm,rdm-n2o-api,3.1.15,2021-05-04 07:28     15837,https://mvnrepository.com/artifact/ru.i-novus.ms.rdm/rdm-n2o-api/3.1.15,https://repo1.maven.org/maven2/ru/i-novus/ms/rdm/rdm-n2o-api/3.1.15/rdm-n2o-api-3.1.15.jar
,dk.eobjects.metamodel,MetaModel-excel,1.1.8,2009-09-30 18:58      5453,https://mvnrepository.com/artifact/dk.eobjects.metamodel/MetaModel-excel/1.1.8,https://repo1.maven.org/maven2/dk/eobjects/metamodel/MetaModel-excel/1.1.8/MetaModel-excel-1.1.8.jar
,software.amazon.awssdk,marketplacecatalog,2.19.31,2023-02-03 21:09    494985,https://mvnrepository.com/artifact/software.amazon.awssdk/marketplacecatalog/2.19.31,https://repo1.maven.org/maven2/software/amazon/awssdk/marketplacecatalog/2.19.31/marketplacecatalog-2.19.31.jar
,ch.cern.hbase,hbase-examples,2.1.3,2020-11-03 16:10     51184,https://mvnrepository.com/artifact/ch.cern.hbase/hbase-examples/2.1.3,https://repo1.maven.org/maven2/ch/cern/hbase/hbase-examples/2.1.3/hbase-examples-2.1.3-tests.jar
,org.hawkular.metrics,hawkular-metrics-model,0.28.7.Final,2018-11-14 04:24     64263,https://mvnrepository.com/artifact/org.hawkular.metrics/hawkular-metrics-model/0.28.7.Final,https://repo1.maven.org/maven2/org/hawkular/metrics/hawkular-metrics-model/0.28.7.Final/hawkular-metrics-model-0.28.7.Final.jar
,org.eclipse.jkube,jkube-kit-openliberty,1.9.0,2022-09-09 13:08      9988,https://mvnrepository.com/artifact/org.eclipse.jkube/jkube-kit-openliberty/1.9.0,https://repo1.maven.org/maven2/org/eclipse/jkube/jkube-kit-openliberty/1.9.0/jkube-kit-openliberty-1.9.0.jar
,net.liftmodules,fobo-highlightjs-api_2.6_2.9.1-1,1.7,2016-10-03 21:21     29939,https://mvnrepository.com/artifact/net.liftmodules/fobo-highlightjs-api_2.6_2.9.1-1/1.7,https://repo1.maven.org/maven2/net/liftmodules/fobo-highlightjs-api_2.6_2.9.1-1/1.7/fobo-highlightjs-api_2.6_2.9.1-1-1.7.jar
,org.restcomm,restcomm-connect.dao,8.0.0.1064,2016-11-03 08:39    186518,https://mvnrepository.com/artifact/org.restcomm/restcomm-connect.dao/8.0.0.1064,https://repo1.maven.org/maven2/org/restcomm/restcomm-connect.dao/8.0.0.1064/restcomm-connect.dao-8.0.0.1064.jar
,edu.iu.uits.lms,lms-canvas-services,5.2.5,2023-04-11 16:05      6523,https://mvnrepository.com/artifact/edu.iu.uits.lms/lms-canvas-services/5.2.5,https://repo1.maven.org/maven2/edu/iu/uits/lms/lms-canvas-services/5.2.5/lms-canvas-services-5.2.5-tests.jar
,de.wayofquality.blended,blended.jolokia,2.5.0-M6,2018-07-05 10:54     50381,https://mvnrepository.com/artifact/de.wayofquality.blended/blended.jolokia/2.5.0-M6,https://repo1.maven.org/maven2/de/wayofquality/blended/blended.jolokia/2.5.0-M6/blended.jolokia-2.5.0-M6.jar
,io.udash,udash-rest_sjs1_2.12,0.9.0-M26,2021-12-03 07:02   1693064,https://mvnrepository.com/artifact/io.udash/udash-rest_sjs1_2.12/0.9.0-M26,https://repo1.maven.org/maven2/io/udash/udash-rest_sjs1_2.12/0.9.0-M26/udash-rest_sjs1_2.12-0.9.0-M26.jar
,org.wso2.carbon.mediation,org.wso2.carbon.mediator.bridge,4.7.106,2021-12-22 08:53     10563,https://mvnrepository.com/artifact/org.wso2.carbon.mediation/org.wso2.carbon.mediator.bridge/4.7.106,https://repo1.maven.org/maven2/org/wso2/carbon/mediation/org.wso2.carbon.mediator.bridge/4.7.106/org.wso2.carbon.mediator.bridge-4.7.106.jar
,software.amazon.awssdk,lookoutmetrics,2.20.33,2023-03-27 20:17   1255280,https://mvnrepository.com/artifact/software.amazon.awssdk/lookoutmetrics/2.20.33,https://repo1.maven.org/maven2/software/amazon/awssdk/lookoutmetrics/2.20.33/lookoutmetrics-2.20.33.jar
,club.pizzalord,shire-http,0.0.5,2020-11-04 14:24      5360,https://mvnrepository.com/artifact/club.pizzalord/shire-http/0.0.5,https://repo1.maven.org/maven2/club/pizzalord/shire-http/0.0.5/shire-http-0.0.5.jar
,org.sakaiproject,sakai-citations-web2bridge,23.0,2023-07-14 19:23    228001,https://mvnrepository.com/artifact/org.sakaiproject/sakai-citations-web2bridge/23.0,https://repo1.maven.org/maven2/org/sakaiproject/sakai-citations-web2bridge/23.0/sakai-citations-web2bridge-23.0.jar
,app.softwork.kobol,kotlin-kotlinxserialization,0.1.5,2023-05-16 12:20     20543,https://mvnrepository.com/artifact/app.softwork.kobol/kotlin-kotlinxserialization/0.1.5,https://repo1.maven.org/maven2/app/softwork/kobol/kotlin-kotlinxserialization/0.1.5/kotlin-kotlinxserialization-0.1.5.jar
,org.http4k,http4k-serverless-lambda,3.152.0,2019-06-01 16:44      9859,https://mvnrepository.com/artifact/org.http4k/http4k-serverless-lambda/3.152.0,https://repo1.maven.org/maven2/org/http4k/http4k-serverless-lambda/3.152.0/http4k-serverless-lambda-3.152.0.jar
,aws.smithy.kotlin,serde-xml,0.8.3,2022-04-14 18:19     28874,https://mvnrepository.com/artifact/aws.smithy.kotlin/serde-xml/0.8.3,https://repo1.maven.org/maven2/aws/smithy/kotlin/serde-xml/0.8.3/serde-xml-0.8.3.jar
,aws.sdk.kotlin,ecrpublic-jvm,0.22.0-beta,2023-04-14 17:51   1274668,https://mvnrepository.com/artifact/aws.sdk.kotlin/ecrpublic-jvm/0.22.0-beta,https://repo1.maven.org/maven2/aws/sdk/kotlin/ecrpublic-jvm/0.22.0-beta/ecrpublic-jvm-0.22.0-beta.jar
,org.xwiki.commons,xwiki-commons-tool-xar-plugin,13.10,2021-11-29 13:19     47473,https://mvnrepository.com/artifact/org.xwiki.commons/xwiki-commons-tool-xar-plugin/13.10,https://repo1.maven.org/maven2/org/xwiki/commons/xwiki-commons-tool-xar-plugin/13.10/xwiki-commons-tool-xar-plugin-13.10.jar
,org.gradle.api.plugins,gradle-gae-geb-plugin,0.2,2012-06-14 21:45     10545,https://mvnrepository.com/artifact/org.gradle.api.plugins/gradle-gae-geb-plugin/0.2,https://repo1.maven.org/maven2/org/gradle/api/plugins/gradle-gae-geb-plugin/0.2/gradle-gae-geb-plugin-0.2.jar
,systems.manifold,manifold-json-rt,2021.1.23,2021-09-28 14:24     58828,https://mvnrepository.com/artifact/systems.manifold/manifold-json-rt/2021.1.23,https://repo1.maven.org/maven2/systems/manifold/manifold-json-rt/2021.1.23/manifold-json-rt-2021.1.23.jar
,cn.nothinghere,brook,0.0.5,2020-11-24 07:32    233704,https://mvnrepository.com/artifact/cn.nothinghere/brook/0.0.5,https://repo1.maven.org/maven2/cn/nothinghere/brook/0.0.5/brook-0.0.5.jar
,ai.h2o,h2o-web,3.14.0.2,2017-08-22 05:31       261,https://mvnrepository.com/artifact/ai.h2o/h2o-web/3.14.0.2,https://repo1.maven.org/maven2/ai/h2o/h2o-web/3.14.0.2/h2o-web-3.14.0.2-test.jar
,org.eclipse.jetty.tests,test-loginservice,9.4.5.v20180619,2018-06-20 18:54      3337,https://mvnrepository.com/artifact/org.eclipse.jetty.tests/test-loginservice/9.4.5.v20180619,https://repo1.maven.org/maven2/org/eclipse/jetty/tests/test-loginservice/9.4.5.v20180619/test-loginservice-9.4.5.v20180619.jar
,software.amazon.awssdk,lexruntimev2,2.17.52,2021-10-04 19:49    460892,https://mvnrepository.com/artifact/software.amazon.awssdk/lexruntimev2/2.17.52,https://repo1.maven.org/maven2/software/amazon/awssdk/lexruntimev2/2.17.52/lexruntimev2-2.17.52.jar
,me.proton.core,mail-settings-domain,7.1.1,2022-03-02 13:58     47588,https://mvnrepository.com/artifact/me.proton.core/mail-settings-domain/7.1.1,https://repo1.maven.org/maven2/me/proton/core/mail-settings-domain/7.1.1/mail-settings-domain-7.1.1.jar
,uk.gov.gchq.gaffer,basic-model,2.0.0-alpha-0.2,2022-04-20 10:31      5741,https://mvnrepository.com/artifact/uk.gov.gchq.gaffer/basic-model/2.0.0-alpha-0.2,https://repo1.maven.org/maven2/uk/gov/gchq/gaffer/basic-model/2.0.0-alpha-0.2/basic-model-2.0.0-alpha-0.2-tests.jar
,org.wildfly.swarm,keycloak-server,2016.12.0,2016-12-01 18:44     41553,https://mvnrepository.com/artifact/org.wildfly.swarm/keycloak-server/2016.12.0,https://repo1.maven.org/maven2/org/wildfly/swarm/keycloak-server/2016.12.0/keycloak-server-2016.12.0.jar
,org.http4k,http4k-client-okhttp,4.23.0.0,2022-03-18 13:13     11471,https://mvnrepository.com/artifact/org.http4k/http4k-client-okhttp/4.23.0.0,https://repo1.maven.org/maven2/org/http4k/http4k-client-okhttp/4.23.0.0/http4k-client-okhttp-4.23.0.0.jar
